Student_ID,Age,Gender,School_Type,Study_Hours_Per_Week,Attendance_Rate,Previous_Grade,Parental_Education,Family_Income,Extracurricular_Activities,Absences,Has_Tutor,Sleep_Hours,Internet_Access,Final_Grade
1892,16,Female,Private,12.1,91.6,70.1,High School,Low,3,9,1,10.4,1,82.0
1893,16,Male,Public,15.0,65.6,70.7,High School,Medium,2,6,1,5.5,0,81.1
1894,19,Female,Private,14.3,97.7,63.6,High School,High,3,10,0,6.2,1,67.9
1895,19,Female,Public,14.4,60.3,95.8,Master,High,0,13,0,6.8,1,75.8
1896,17,Female,Public,17.0,86.7,62.9,Master,Low,2,8,1,5.7,1,97.2
1897,19,Female,Public,10.5,93.0,85.4,PhD,Medium,5,6,0,7.7,1,98.8
1898,18,Male,Private,19.7,92.3,83.3,Bachelor,Medium,4,12,1,5.3,1,100.0
1899,18,Female,Private,17.2,76.6,71.3,PhD,Low,0,6,0,7.7,1,82.7
1900,16,Male,Public,13.4,99.5,96.7,Bachelor,High,4,6,0,7.1,1,100.0
1901,19,Male,Private,23.0,91.1,56.3,Bachelor,Low,0,10,1,7.9,1,100.0
1902,17,Female,Public,22.8,94.1,74.0,Bachelor,Medium,0,3,0,7.0,1,81.0
1903,18,Male,Public,19.7,99.8,69.1,Master,Medium,0,5,0,7.9,1,100.0
1904,18,Female,Public,2.0,94.8,86.5,High School,Medium,0,9,0,7.6,1,61.8
1905,17,Female,Public,22.9,98.9,79.2,Master,Low,2,10,0,6.8,0,95.3
1906,17,Female,Public,19.0,53.4,54.3,Master,Low,2,8,1,7.7,1,83.6
1907,18,Female,Public,25.0,95.3,89.9,PhD,Medium,0,6,0,8.7,1,100.0
1908,18,Male,Public,21.2,94.4,80.8,PhD,Medium,3,6,0,4.9,1,95.8
1909,17,Male,Public,22.9,97.0,62.6,Bachelor,Medium,0,7,0,4.6,0,97.5
1910,18,Male,Public,19.4,96.1,70.8,Master,Low,0,9,1,8.6,1,100.0
1911,16,Male,Private,21.7,89.4,59.4,PhD,Low,3,7,0,8.1,1,91.7
1912,16,Male,Public,25.0,89.0,72.9,PhD,Medium,3,7,0,8.7,1,100.0
1913,17,Male,Public,16.1,95.6,76.8,Master,High,0,12,0,6.9,1,87.1
1914,19,Female,Public,7.1,99.1,71.0,Master,Low,1,6,0,9.1,1,76.2
1915,17,Female,Public,13.5,88.1,69.6,High School,Low,1,9,0,10.5,1,90.2
1916,17,Male,Private,16.9,86.6,55.6,Master,Low,3,3,1,8.4,1,100.0
1917,19,Female,Public,15.4,89.5,79.0,High School,Low,0,8,0,7.7,1,82.5
1918,19,Male,Private,8.8,95.4,51.9,Bachelor,Low,5,7,0,7.9,1,55.0
1919,19,Male,Public,6.8,92.5,75.4,Bachelor,Medium,4,8,1,7.2,1,78.2
1920,16,Female,Public,11.3,94.6,53.4,Bachelor,High,4,9,0,7.4,1,83.2
1921,18,Female,Public,19.0,94.0,75.6,Bachelor,Low,0,6,0,7.5,1,97.3
1922,16,Female,Public,22.9,89.8,74.9,Master,Medium,0,8,1,9.7,1,100.0
1923,18,Male,Public,19.6,74.1,79.8,Master,Medium,0,5,0,6.1,1,88.4
1924,16,Female,Public,20.3,90.4,85.3,Bachelor,High,4,8,1,6.7,1,93.2
1925,18,Female,Public,14.6,98.6,87.6,Bachelor,Medium,4,3,0,7.0,1,76.4
1926,16,Female,Public,6.3,89.5,55.7,PhD,High,3,8,0,7.8,1,62.8
1927,19,Female,Private,12.7,78.6,74.3,Bachelor,Medium,2,10,0,7.3,1,71.1
1928,17,Female,Public,13.7,70.7,99.1,Bachelor,High,3,12,1,5.5,0,87.8
1929,16,Female,Public,12.5,99.2,76.4,Bachelor,Medium,3,6,1,7.1,1,76.5
1930,18,Female,Public,15.3,99.1,65.0,PhD,Low,1,8,0,6.9,1,96.3
1931,19,Female,Public,17.2,82.0,74.0,Bachelor,High,5,5,1,7.0,1,98.4
1932,16,Female,Public,19.3,84.3,70.4,PhD,Medium,3,5,1,8.0,1,90.7
1933,16,Male,Private,13.6,92.7,60.9,Bachelor,Low,3,7,1,8.4,1,85.5
1934,19,Female,Private,5.5,93.4,85.4,High School,High,3,6,1,6.0,1,86.5
1935,16,Male,Public,12.6,90.2,82.0,High School,Medium,3,10,0,9.3,1,90.8
1936,17,Male,Public,15.2,84.4,59.0,Bachelor,Low,2,10,0,5.2,1,70.9
1937,16,Female,Public,21.1,98.2,73.9,Bachelor,Medium,1,10,0,6.1,1,96.9
1938,17,Female,Public,12.2,93.7,68.2,Bachelor,Medium,4,10,0,6.7,1,75.6
1939,17,Female,Public,17.6,99.5,55.8,Bachelor,Medium,5,13,0,7.8,0,83.1
1940,19,Male,Public,16.5,92.0,58.0,Bachelor,Low,0,7,1,4.9,1,95.1
1941,16,Female,Public,15.2,100.0,59.8,Master,High,4,7,0,9.7,1,89.5
1942,19,Male,Public,19.7,80.6,74.3,Master,High,1,7,0,4.8,1,84.4
1943,16,Female,Public,11.7,86.1,69.5,Master,Low,3,11,0,8.9,1,72.3
1944,16,Female,Public,12.1,97.8,63.5,PhD,Medium,4,10,1,6.5,1,85.5
1945,18,Female,Public,14.9,89.9,70.3,Bachelor,Low,3,10,1,7.1,1,96.0
1946,16,Female,Public,11.8,80.0,84.0,High School,High,5,14,0,4.3,1,85.2
1947,19,Female,Private,17.5,95.3,79.3,High School,High,2,6,0,7.9,1,100.0
1948,17,Female,Public,11.4,92.5,87.0,Bachelor,Medium,2,6,0,6.8,0,76.2
1949,16,Male,Private,16.1,78.9,72.3,Bachelor,High,5,3,0,8.4,1,69.7
1950,18,Male,Public,14.5,90.5,94.2,PhD,Medium,5,8,0,5.3,1,96.2
1951,19,Female,Public,16.1,75.0,79.2,Master,Medium,1,7,0,8.7,1,78.6
1952,16,Female,Public,12.7,92.5,69.1,High School,Medium,5,3,0,4.9,1,65.8
1953,19,Male,Public,13.3,62.4,76.1,Bachelor,Low,4,6,0,7.3,1,81.9
1954,18,Female,Private,15.5,91.6,60.0,Bachelor,Low,2,6,0,5.2,1,78.6
1955,18,Male,Public,16.0,72.7,71.3,PhD,Medium,5,5,1,9.4,1,85.7
1956,19,Male,Public,15.0,97.8,80.2,High School,Low,1,8,0,8.1,1,83.8
1957,16,Female,Public,23.5,97.8,82.3,Bachelor,Low,1,5,1,8.9,1,100.0
1958,17,Female,Private,10.0,66.0,70.1,PhD,Low,1,3,1,6.7,1,70.8
1959,18,Female,Public,14.7,83.6,100.0,PhD,Medium,4,4,0,6.6,1,93.0
1960,16,Male,Private,7.1,88.2,72.9,Bachelor,High,5,4,0,7.0,1,63.4
1961,16,Male,Private,16.9,82.7,54.9,High School,High,4,6,1,6.8,1,75.4
1962,17,Female,Public,9.4,81.8,89.6,Bachelor,Medium,1,10,0,6.5,1,67.0
1963,18,Female,Private,13.6,95.3,82.3,Master,Medium,0,6,0,6.7,1,88.8
1964,18,Male,Private,13.1,87.5,77.8,Bachelor,Medium,5,11,0,8.4,1,80.0
1965,16,Female,Public,16.4,95.3,69.4,PhD,Low,5,7,0,8.2,1,93.6
1966,16,Male,Public,12.2,65.7,79.7,Bachelor,Medium,4,10,0,5.6,1,57.0
1967,17,Female,Public,12.0,95.8,94.4,Bachelor,Low,4,10,1,7.9,1,84.6
1968,17,Female,Public,22.2,90.2,77.4,Master,Medium,0,9,0,5.3,1,91.5
1969,18,Male,Public,16.4,88.4,57.4,Bachelor,Low,4,6,0,8.8,1,77.4
1970,19,Male,Public,12.2,92.7,40.0,Bachelor,Medium,4,9,0,5.9,1,55.9
1971,18,Female,Public,13.7,90.4,79.6,Bachelor,Low,5,7,0,8.0,1,84.2
1972,16,Female,Public,23.2,88.0,63.2,Master,Low,2,7,1,7.8,1,95.9
1973,18,Female,Public,13.8,83.7,73.8,High School,High,0,8,0,6.6,1,87.2
1974,19,Female,Private,11.6,93.9,65.3,Bachelor,Low,2,8,0,6.5,1,77.4
1975,17,Female,Public,11.6,85.5,64.4,Bachelor,Medium,5,10,0,6.7,1,82.7
1976,19,Female,Public,12.3,82.3,65.8,Bachelor,Low,0,7,0,7.6,1,88.6
1977,19,Female,Public,12.0,98.8,66.9,PhD,Low,0,5,0,8.0,1,75.5
1978,19,Male,Public,8.6,76.6,84.3,Bachelor,Medium,0,11,0,9.7,1,90.1
1979,17,Male,Private,9.4,90.2,81.9,Bachelor,Medium,4,5,0,9.1,1,90.0
1980,19,Male,Public,10.9,93.5,60.5,Bachelor,Low,1,4,1,7.7,0,79.2
1981,19,Female,Public,18.0,93.1,62.1,Master,High,3,5,0,7.3,1,89.2
1982,19,Male,Private,13.1,97.8,79.5,High School,Medium,1,13,0,6.4,1,85.3
1983,16,Female,Private,14.0,88.9,87.6,Master,Medium,4,9,0,7.8,1,88.9
1984,19,Female,Public,21.4,82.4,87.4,High School,Low,4,6,0,8.6,1,100.0
1985,17,Female,Private,21.5,97.1,63.0,Bachelor,Medium,3,10,0,8.4,1,96.2
1986,19,Male,Public,13.6,75.7,86.9,Bachelor,Medium,4,9,0,7.3,1,93.1
1987,19,Male,Public,11.8,77.2,53.7,High School,Low,0,12,1,6.3,1,63.9
1988,17,Male,Public,10.7,66.7,72.6,High School,Medium,2,8,1,7.2,1,83.8
1989,19,Male,Public,18.5,97.4,80.8,High School,Low,2,9,0,7.9,1,86.0
1990,17,Male,Private,14.0,96.7,50.1,High School,Low,0,9,1,8.4,1,81.5
1991,19,Female,Public,13.1,94.1,100.0,Master,Low,1,10,1,7.3,1,100.0
1992,17,Female,Public,10.9,95.4,90.9,Master,High,2,5,0,8.1,1,68.0
1993,19,Female,Private,11.2,92.3,82.8,High School,Medium,0,11,0,8.3,1,82.5
1994,19,Female,Public,16.6,85.5,63.4,High School,Medium,1,9,0,6.7,1,84.2
1995,16,Male,Private,8.4,98.9,74.2,Master,Low,5,7,0,6.3,1,73.8
1996,16,Female,Private,20.0,99.3,84.5,High School,Low,2,11,0,9.0,1,94.3
1997,19,Female,Public,12.3,97.3,61.5,PhD,Low,0,5,0,7.9,1,84.1
1998,19,Male,Public,14.3,94.3,72.8,High School,Medium,2,5,0,7.7,0,78.4
1999,18,Female,Public,8.3,83.3,85.9,Master,Low,2,9,0,6.4,1,77.9
2000,17,Male,Public,14.9,73.4,57.1,Bachelor,Low,2,9,0,4.5,1,68.1
2001,18,Female,Public,13.4,97.6,79.0,High School,Low,3,3,0,7.6,0,85.6
2002,16,Female,Public,14.7,94.1,53.9,High School,High,1,5,0,7.6,1,79.0
2003,16,Male,Private,22.4,95.8,63.7,Bachelor,Medium,2,9,1,7.8,0,93.9
2004,16,Female,Public,15.9,94.7,68.9,Bachelor,Low,0,13,0,7.0,1,91.6
2005,16,Female,Public,11.0,85.5,81.2,Bachelor,Medium,3,5,1,6.3,0,77.3
2006,19,Female,Public,11.4,90.6,66.6,High School,Medium,4,7,0,7.3,1,83.3
2007,16,Male,Public,18.0,64.4,76.5,Bachelor,Low,4,11,0,8.5,1,84.5
2008,19,Female,Private,21.5,95.5,66.8,Bachelor,Low,1,5,0,7.7,1,77.5
2009,19,Male,Public,16.4,93.1,68.6,Bachelor,High,0,6,0,5.4,1,75.2
2010,16,Male,Public,18.4,76.0,90.0,High School,Medium,3,8,1,6.8,1,100.0
2011,16,Male,Public,18.0,95.4,61.2,Bachelor,High,0,7,0,6.2,1,92.3
2012,17,Female,Public,22.1,93.0,84.1,Bachelor,Low,3,6,0,8.9,1,87.6
2013,18,Female,Public,5.3,97.4,75.0,PhD,Medium,5,9,0,6.7,1,64.9
2014,16,Female,Public,18.3,95.8,68.1,Master,Low,5,5,1,8.8,1,81.0
2015,17,Female,Public,19.9,94.0,60.4,High School,Medium,5,3,1,7.3,1,93.2
2016,17,Male,Private,8.3,96.9,61.2,High School,High,3,10,0,6.5,1,63.9
2017,18,Male,Private,10.6,72.1,66.1,High School,Medium,4,9,0,5.8,1,71.3
2018,19,Male,Public,10.7,82.7,73.2,High School,Low,5,9,1,6.6,1,85.5
2019,16,Male,Private,11.4,64.6,82.2,High School,Medium,1,9,1,7.0,1,94.0
2020,18,Male,Public,12.6,93.8,71.4,High School,High,1,14,1,5.7,1,96.3
2021,16,Male,Public,16.2,97.5,72.2,High School,Medium,0,7,0,7.8,1,100.0
2022,17,Male,Public,19.3,96.9,74.0,High School,Low,3,4,1,6.0,1,100.0
2023,17,Male,Public,20.4,98.1,80.7,Bachelor,High,5,5,0,5.3,1,91.8
2024,19,Male,Public,10.8,87.1,82.7,High School,Medium,3,10,0,5.4,0,63.0
2025,17,Male,Public,10.8,98.3,58.4,High School,Low,2,7,1,6.4,1,70.7
2026,17,Female,Public,21.6,88.4,71.6,Bachelor,Medium,1,10,0,7.7,1,83.2
2027,18,Female,Private,18.2,90.5,89.7,High School,Medium,3,6,0,9.0,1,100.0
2028,16,Female,Public,15.4,91.3,59.2,High School,High,0,12,1,6.7,1,100.0
2029,16,Male,Public,17.4,75.4,75.9,High School,Medium,5,6,1,7.4,1,84.1
2030,18,Male,Private,14.9,99.2,72.9,Bachelor,High,4,13,1,6.9,1,78.3
2031,19,Female,Public,17.6,97.5,68.2,Master,High,5,7,0,4.4,1,73.9
2032,16,Male,Public,13.3,99.5,94.1,High School,Medium,4,8,1,7.5,1,100.0
2033,17,Male,Private,16.3,71.8,75.4,Bachelor,Low,1,8,0,7.0,1,93.1
2034,16,Male,Public,7.4,94.6,93.1,Bachelor,High,5,13,0,5.1,1,86.1
2035,17,Male,Public,11.6,97.6,75.1,Bachelor,Medium,1,9,0,9.0,1,74.2
2036,19,Male,Public,11.6,97.4,80.5,Master,High,2,7,0,7.7,1,92.0
2037,18,Male,Private,13.1,87.8,68.1,Master,Low,1,5,0,5.0,1,74.9
2038,16,Female,Public,10.4,84.9,68.2,High School,High,3,9,0,7.6,1,81.9
2039,18,Male,Private,12.3,86.5,79.9,Bachelor,High,3,8,0,10.6,1,80.5
2040,16,Male,Public,7.4,90.3,80.1,Bachelor,High,3,8,0,7.0,1,75.1
2041,17,Female,Public,17.7,77.2,82.2,PhD,Low,3,8,0,7.8,1,85.9
2042,18,Male,Private,14.6,90.8,79.5,Master,Medium,2,7,0,6.3,0,90.0
2043,16,Male,Public,6.5,81.7,59.0,High School,Low,1,3,0,6.5,1,80.2
2044,17,Female,Public,10.8,98.8,65.3,High School,Low,1,6,1,8.9,1,74.5
2045,18,Male,Public,16.7,98.4,85.2,Master,Low,1,9,0,7.8,1,92.6
2046,18,Male,Private,12.3,89.3,51.5,Bachelor,High,2,6,1,8.3,1,86.8
2047,16,Male,Public,11.5,96.6,78.5,Bachelor,Medium,2,6,0,6.7,1,78.2
2048,16,Male,Public,14.6,79.4,73.7,Bachelor,Medium,3,5,0,7.5,0,75.8
2049,16,Female,Public,16.7,86.3,85.2,High School,High,5,12,0,6.9,0,91.0
2050,17,Female,Private,7.8,97.0,80.0,Master,Medium,2,7,0,7.7,1,75.4
2051,16,Male,Public,17.8,85.8,67.0,Master,High,2,7,0,6.9,1,98.3
2052,18,Female,Public,11.0,69.2,66.5,Bachelor,High,0,10,1,9.1,1,82.8
2053,18,Male,Public,14.9,83.4,68.7,Bachelor,Medium,3,10,0,6.7,1,84.0
2054,16,Male,Public,14.8,98.8,82.0,Bachelor,Low,3,10,0,7.5,1,82.9
2055,16,Female,Public,12.4,98.6,47.4,High School,High,0,11,0,4.8,1,68.0
2056,19,Male,Public,9.9,90.2,76.9,High School,Medium,1,12,0,8.4,1,80.0
2057,18,Male,Public,13.6,95.0,64.4,High School,Medium,5,9,0,5.6,1,81.8
2058,17,Male,Private,23.1,94.1,77.3,PhD,High,0,8,0,6.2,1,100.0
2059,19,Male,Private,8.2,78.4,79.1,Bachelor,Low,0,13,0,5.5,1,66.1
2060,16,Male,Public,23.5,78.7,55.1,High School,Medium,5,9,0,5.3,1,84.6
2061,16,Female,Private,13.7,98.0,72.3,Bachelor,Medium,5,7,0,8.2,1,93.2
2062,18,Male,Public,15.2,78.8,76.9,High School,Low,0,8,0,6.1,1,76.4
2063,16,Male,Private,9.6,91.4,76.1,High School,Low,2,10,1,5.2,1,93.8
2064,17,Male,Public,11.1,90.7,73.5,Bachelor,High,0,5,0,5.2,1,65.2
2065,18,Female,Public,12.5,92.7,60.3,Bachelor,Low,4,13,0,8.3,1,76.0
2066,16,Female,Private,9.8,99.9,62.2,Bachelor,High,0,14,0,6.6,1,65.4
2067,18,Female,Private,14.0,66.4,58.5,Bachelor,Medium,1,7,0,6.9,1,75.6
2068,16,Female,Public,13.0,70.8,81.6,Bachelor,Medium,1,11,1,8.1,1,87.6
2069,16,Female,Public,24.3,92.7,73.6,Bachelor,High,5,6,1,7.7,1,94.0
2070,16,Male,Public,9.2,97.5,74.4,Bachelor,Medium,1,4,1,7.2,1,99.1
2071,17,Female,Public,15.5,97.6,54.5,Bachelor,Medium,0,6,1,8.5,1,82.0
2072,17,Female,Public,16.2,76.5,74.6,Bachelor,Low,3,4,0,5.5,1,64.6
2073,18,Female,Public,9.6,94.2,82.6,Bachelor,Medium,1,13,0,6.6,1,81.5
2074,16,Female,Private,18.4,69.2,52.9,Bachelor,Medium,0,3,0,8.1,1,79.8
2075,16,Male,Public,13.0,82.1,68.6,High School,Low,1,11,0,9.2,1,76.7
2076,17,Male,Public,2.5,79.8,56.2,High School,Medium,2,8,1,9.3,1,59.2
2077,16,Male,Public,18.3,89.1,70.0,Bachelor,Medium,2,7,0,5.6,1,84.2
2078,17,Female,Public,9.4,99.4,64.2,Bachelor,High,0,2,0,7.1,1,65.4
2079,16,Male,Public,9.8,81.6,79.6,Bachelor,Medium,1,4,0,7.6,1,84.8
2080,18,Male,Public,18.4,99.4,77.0,PhD,High,1,11,0,6.8,0,98.1
2081,16,Female,Private,13.3,94.4,90.5,Bachelor,Medium,4,6,0,7.8,0,91.2
2082,16,Male,Private,19.6,97.6,74.4,Master,High,5,12,0,9.7,1,88.8
2083,19,Female,Public,21.1,78.8,79.1,Bachelor,Medium,5,9,1,5.9,1,86.8
2084,17,Male,Public,11.8,99.9,68.3,High School,Medium,1,11,0,5.5,1,78.8
2085,16,Male,Public,19.0,73.2,61.8,PhD,Medium,3,9,0,7.8,1,86.7
2086,16,Male,Private,11.2,86.1,85.0,Master,Medium,2,8,1,6.4,1,86.1
2087,19,Female,Private,26.2,88.5,89.9,Bachelor,High,1,10,1,7.8,1,100.0
2088,19,Male,Public,11.5,96.5,83.5,High School,Low,3,4,1,7.2,1,93.7
2089,17,Male,Public,20.1,99.3,76.6,High School,Low,5,6,0,6.8,1,94.4
2090,19,Female,Private,19.2,77.8,63.3,Master,High,0,12,0,6.2,1,82.7
2091,18,Male,Public,16.6,67.6,88.7,High School,Medium,2,6,0,7.1,1,75.1
2092,19,Female,Public,11.6,91.5,82.0,Bachelor,Low,0,6,1,6.5,1,86.9
2093,18,Female,Private,14.2,87.8,99.3,Bachelor,Medium,5,12,0,8.3,1,94.1
2094,17,Male,Public,4.2,99.8,61.1,High School,Medium,5,6,0,7.1,0,58.5
2095,17,Female,Public,16.1,92.9,85.4,Master,Medium,1,11,0,5.5,0,92.6
2096,17,Male,Public,16.7,90.4,81.6,Master,High,0,8,1,8.7,0,97.7
2097,17,Female,Public,15.7,99.3,70.9,Bachelor,Medium,5,10,0,6.8,1,87.7
2098,17,Male,Public,2.0,87.1,91.4,Bachelor,Medium,2,3,1,9.5,1,65.1
2099,18,Female,Public,8.7,97.4,79.8,Master,High,0,11,0,6.7,1,76.4
2100,18,Male,Public,11.3,83.4,63.8,Bachelor,High,0,10,0,6.0,1,76.3
2101,17,Female,Public,16.5,64.6,73.6,Bachelor,Low,0,7,1,6.6,1,82.3
2102,19,Male,Private,16.4,95.6,63.6,Bachelor,Medium,3,11,0,6.9,1,81.6
2103,16,Male,Public,14.1,74.4,69.4,High School,Medium,3,8,1,6.7,1,84.1
2104,17,Male,Public,18.2,94.4,83.4,PhD,High,1,5,0,6.2,1,91.9
2105,19,Male,Public,9.9,91.4,86.9,Bachelor,Medium,0,4,0,6.5,1,91.2
2106,16,Female,Public,18.1,86.0,77.7,Bachelor,Medium,3,6,0,9.0,1,97.6
2107,17,Male,Public,17.4,86.5,66.0,Master,High,2,13,1,6.7,0,91.9
2108,17,Female,Public,16.9,95.3,79.6,Bachelor,Medium,2,9,1,9.6,1,100.0
2109,18,Female,Private,14.1,84.9,83.7,High School,High,5,14,0,8.3,1,98.1
2110,16,Female,Public,24.2,90.3,51.3,Master,High,0,10,0,6.9,1,92.2
2111,16,Male,Private,17.5,83.9,76.4,High School,High,1,6,0,7.8,1,80.4
2112,19,Male,Private,10.2,85.4,72.7,Bachelor,High,5,8,1,6.4,1,87.4
2113,18,Female,Public,16.2,92.2,86.4,Bachelor,Medium,3,7,0,8.3,1,87.8
2114,18,Male,Public,18.8,72.3,79.6,Bachelor,Low,5,8,0,8.6,1,96.2
2115,18,Male,Private,12.1,91.2,80.8,Master,Medium,3,8,1,7.7,1,79.8
2116,18,Female,Private,20.4,84.1,69.2,Bachelor,High,3,10,1,6.4,1,79.7
2117,16,Female,Public,16.9,78.4,75.0,Master,High,5,9,1,7.7,1,89.3
2118,16,Female,Public,3.3,82.2,86.3,Bachelor,Medium,1,5,0,6.2,1,81.6
2119,17,Male,Public,16.5,95.8,74.2,PhD,Low,4,8,0,5.3,1,76.3
2120,17,Female,Private,13.0,90.8,77.1,Bachelor,Medium,3,6,0,7.3,1,74.4
2121,18,Male,Public,17.7,98.6,56.6,Bachelor,Medium,0,13,0,5.0,1,73.3
2122,18,Male,Public,19.7,95.4,74.2,PhD,Low,3,4,0,6.5,1,75.9
2123,18,Female,Private,16.0,95.2,50.9,High School,Medium,3,9,0,7.4,1,88.8
2124,17,Male,Public,23.3,98.1,68.8,High School,Low,4,10,0,8.9,1,100.0
2125,19,Male,Public,14.1,96.1,75.8,PhD,Medium,5,4,0,6.2,1,81.8
2126,19,Male,Public,18.1,91.0,84.2,PhD,Low,0,6,0,5.8,1,84.5
2127,17,Female,Private,19.0,89.8,63.0,Master,High,0,8,0,7.9,1,83.8
2128,17,Female,Public,14.5,97.3,79.5,Bachelor,Medium,0,4,0,7.3,1,79.4
2129,17,Female,Public,18.9,91.9,92.6,Bachelor,Medium,3,11,0,7.1,1,98.7
2130,17,Female,Public,12.0,95.7,67.3,High School,Medium,3,16,0,5.2,1,81.6
2131,17,Male,Public,12.9,83.4,56.4,Bachelor,Low,2,8,0,8.3,1,88.9
2132,17,Male,Public,8.4,93.9,78.5,Bachelor,High,4,9,0,4.5,1,65.5
2133,18,Male,Public,16.2,77.2,60.7,High School,Medium,5,3,0,7.2,1,71.3
2134,18,Male,Public,16.6,90.0,65.2,Bachelor,Medium,0,6,1,8.5,1,95.7
2135,18,Male,Private,20.9,77.7,86.1,Bachelor,Low,0,7,1,7.1,0,98.5
2136,18,Female,Private,19.0,77.0,97.5,Bachelor,Low,2,5,1,6.7,1,100.0
2137,17,Male,Public,13.6,78.2,63.0,Bachelor,Medium,3,9,0,5.8,1,70.4
2138,19,Male,Public,9.1,88.1,66.2,Master,Low,2,9,0,6.3,1,72.6
2139,16,Male,Public,17.2,99.6,69.7,Bachelor,Medium,2,9,0,9.6,0,96.9
2140,17,Male,Private,20.6,99.4,68.4,Bachelor,Medium,3,7,0,6.3,1,90.7
2141,16,Female,Public,18.8,86.3,98.2,Bachelor,Medium,1,5,1,7.5,1,99.0
2142,19,Male,Public,20.4,95.9,68.6,High School,Low,5,9,0,6.0,1,97.6
2143,18,Male,Public,13.9,89.9,70.3,Bachelor,High,4,7,1,6.6,1,84.1
2144,19,Female,Public,12.7,85.9,94.4,Bachelor,High,1,9,0,5.0,1,95.4
2145,17,Male,Public,11.3,90.6,81.9,Bachelor,Low,1,6,0,6.9,1,73.4
2146,18,Male,Public,14.7,95.8,86.8,PhD,Medium,4,4,0,6.6,1,85.2
2147,17,Male,Public,14.6,88.1,64.1,Bachelor,Medium,1,9,0,8.6,1,71.3
2148,18,Female,Public,16.0,91.6,68.6,High School,Low,3,8,0,6.0,1,87.5
2149,16,Female,Public,14.4,78.9,62.5,Bachelor,High,1,7,0,6.5,1,78.6
2150,16,Female,Public,14.3,79.2,84.6,Master,Medium,1,9,1,8.1,1,96.8
2151,16,Male,Public,11.1,97.6,89.7,Bachelor,High,5,9,0,7.0,1,83.1
2152,19,Female,Public,19.7,94.6,67.8,Master,High,1,7,0,6.8,1,95.4
2153,17,Male,Public,15.4,85.4,70.6,Master,Medium,3,7,0,6.8,1,86.4
2154,19,Male,Public,14.1,87.8,71.2,High School,Medium,2,9,0,5.8,1,74.5
2155,16,Male,Public,11.3,90.2,56.4,High School,High,0,4,0,6.5,1,85.8
2156,17,Male,Public,8.3,94.6,66.9,Bachelor,Medium,4,6,0,7.1,1,72.6
2157,16,Male,Public,21.5,93.6,84.3,High School,Low,4,8,0,5.6,1,97.5
2158,19,Female,Public,17.8,82.0,64.5,Bachelor,Medium,3,17,0,5.7,0,87.4
2159,19,Female,Private,6.9,85.6,76.1,Master,Medium,0,10,0,8.5,1,68.8
2160,19,Male,Public,18.8,96.5,59.3,Bachelor,High,1,6,0,7.6,0,86.3
2161,16,Male,Public,19.6,97.2,73.3,Bachelor,Medium,5,11,1,7.4,1,92.4
2162,17,Male,Public,15.6,82.5,68.2,Bachelor,Low,4,8,0,6.3,1,70.2
2163,17,Male,Public,23.0,99.4,60.3,High School,Low,1,7,0,7.3,1,97.4
2164,16,Female,Public,16.1,88.7,84.5,Master,High,5,14,0,4.1,1,63.0
2165,17,Male,Public,7.9,97.7,85.2,Bachelor,High,3,5,0,5.6,1,64.3
2166,16,Female,Public,16.8,98.9,63.4,Bachelor,Medium,5,8,0,7.8,1,91.9
2167,17,Male,Public,16.2,87.7,72.4,High School,Low,3,10,0,6.2,1,71.1
2168,18,Male,Public,12.0,81.9,75.5,Master,Low,5,8,0,6.7,1,73.2
2169,18,Male,Private,17.9,98.3,53.2,Bachelor,Medium,3,10,0,7.4,1,84.7
2170,19,Male,Private,6.7,65.2,58.2,High School,High,2,14,1,6.1,1,67.6
2171,18,Male,Public,20.0,92.8,90.4,PhD,High,3,5,1,6.3,0,100.0
2172,18,Female,Public,10.6,96.4,62.2,Master,High,1,6,0,6.6,1,78.6
2173,18,Male,Public,10.1,85.0,90.1,Bachelor,Medium,2,10,0,7.2,0,74.0
2174,16,Female,Public,14.4,76.4,58.9,Bachelor,High,1,8,1,5.0,1,79.6
2175,18,Male,Public,17.2,92.4,82.9,PhD,Medium,5,7,0,7.4,1,88.3
2176,18,Male,Public,15.8,96.5,71.3,Master,Low,3,10,0,7.0,1,64.1
2177,19,Male,Public,11.3,79.6,73.0,Bachelor,High,2,10,0,7.1,1,89.4
2178,18,Female,Public,12.5,79.1,97.3,Bachelor,Low,5,9,0,6.1,1,82.1
2179,18,Male,Public,9.3,78.9,59.9,High School,Medium,0,6,0,6.9,1,67.6
2180,17,Female,Public,13.9,61.6,82.1,High School,Medium,3,2,0,8.1,1,75.8
2181,19,Male,Private,20.4,94.0,81.6,High School,Low,2,6,1,7.8,1,100.0
2182,19,Female,Public,15.0,93.2,100.0,High School,Low,5,10,0,8.5,1,94.7
2183,19,Male,Public,19.3,93.5,62.1,Master,Medium,2,6,1,5.9,1,83.2
2184,19,Female,Public,22.3,92.9,67.5,High School,Medium,2,8,1,7.8,1,100.0
2185,19,Female,Public,12.1,88.1,84.8,Master,Low,4,6,1,6.3,1,64.5
2186,19,Female,Public,14.1,69.4,72.6,Bachelor,Medium,2,7,0,4.3,1,68.3
2187,16,Male,Public,25.9,99.1,69.4,Bachelor,Medium,0,9,0,8.1,1,100.0
2188,18,Male,Public,22.2,97.5,86.5,Bachelor,Low,3,9,0,7.9,1,93.7
